budget,actual_cost,revenue,profit,profit_margin,schedule_delay,project_duration,team_size,labor_cost,resource_utilization,margin_risk,risk_probability,predicted_margin_risk,cost_overrun_pct,labor_intensity,delay_intensity,efficiency_gap,revenue_to_cost_ratio,alert_level,root_causes,recommended_actions
1569676.11,1882452.85,1762322.72,-120130.13,-0.068,1.0,11,21,610505.44,0.8,0.0,0.2714,0,0.19926196111884506,0.324313801538243,0.09090909090909091,0.19999999999999996,0.9361842555578483,High,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
140386.65,169325.65,160508.08,-8817.57,-0.055,1.0,10,17,38218.14,0.95,1.0,0.2711,0,0.2061378343311134,0.2257079184400001,0.1,0.050000000000000044,0.9479253733855443,High,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
1286347.84,1437311.95,1458072.64,20760.69,0.014,1.0,9,17,335416.85,0.71,0.0,0.2687,0,0.11735869980548952,0.23336398893782243,0.1111111111111111,0.29000000000000004,1.0144441086710507,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
1185667.52,1183777.23,1384165.51,200388.27,0.145,3.0,15,22,377490.99,0.83,0.0,0.2682,0,-0.0015942833620001982,0.3188868483304076,0.2,0.17000000000000004,1.1692787079541984,Moderate,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
116889.09,126671.17,138724.83,12053.67,0.087,0.0,3,10,46226.86,0.63,1.0,0.2677,0,0.0836868522117847,0.3649359203045176,0.0,0.37,1.0951570905992263,Moderate,Resource utilization is inefficient | Labor cost intensity is elevated,Reallocate underused team capacity to billable activities | Audit staffing mix and reduce expensive role over-allocation
995030.69,1082407.37,1293035.61,210628.25,0.163,0.0,11,19,321479.83,0.68,0.0,0.2673,0,0.08781305026883159,0.29700447253976103,0.0,0.31999999999999995,1.1945923926959219,Moderate,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
1123019.04,1138876.84,1208425.0,69548.16,0.058,1.0,13,15,354717.26,0.63,1.0,0.2669,0,0.014120686680432459,0.3114623526807341,0.07692307692307693,0.37,1.0610673231356604,Moderate,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
1313557.98,1479856.29,1617804.22,137947.93,0.085,0.0,11,29,353768.54,0.74,0.0,0.2661,0,0.12660142341033173,0.23905600995891296,0.0,0.26,1.093217112318386,Moderate,Cost overrun trending above normal range,Freeze non-critical spend and review vendor burn rates weekly
77947.13,88411.51,89735.85,1324.34,0.015,0.0,2,14,28623.03,0.7,0.0,0.2649,0,0.13424971515949322,0.32374777899393414,0.0,0.30000000000000004,1.014979271364102,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
1677634.17,1752091.11,2106956.41,354865.29,0.168,2.0,16,16,425141.08,0.72,0.0,0.2642,0,0.0443821074531405,0.24264781527257448,0.125,0.28,1.2025381545369522,Moderate,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
587492.36,578669.26,721842.34,143173.08,0.198,1.0,9,15,185049.06,0.62,0.0,0.2641,0,-0.015018237854190949,0.3197838088029767,0.1111111111111111,0.38,1.247417808231251,Moderate,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
642305.13,560470.78,707793.21,147322.43,0.208,1.0,9,15,184952.2,0.63,1.0,0.2641,0,-0.1274072807109605,0.3299943665216588,0.1111111111111111,0.37,1.2628547914665595,Moderate,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
121366.1,134030.63,151467.0,17436.37,0.115,0.0,3,7,45396.63,0.64,0.0,0.2639,0,0.10434981432212123,0.33870339936475713,0.0,0.36,1.1300924273802189,Moderate,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
1048478.44,1147618.19,1202250.22,54632.03,0.045,1.0,13,22,365961.82,0.67,0.0,0.2632,0,0.09455583082852902,0.3188881312520848,0.07692307692307693,0.32999999999999996,1.0476047090191207,Moderate,Profit margin dropped below healthy baseline | Resource utilization is inefficient | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities | Revisit billing milestones and improve invoicing cadence
163897.19,183038.14,185501.03,2462.89,0.013,0.0,14,16,46143.66,0.67,0.0,0.2627,0,0.11678632196195683,0.25209860633417713,0.0,0.32999999999999996,1.0134556109453472,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Resource utilization is inefficient,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities
917598.95,1071225.81,1004357.88,-66867.93,-0.067,1.0,11,9,247839.97,0.83,0.0,0.2615,0,0.16742266324520108,0.23136108903126595,0.09090909090909091,0.17000000000000004,0.9375781190335584,High,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
96835.04,118486.86,107745.52,-10741.34,-0.1,0.0,6,9,36890.31,0.61,0.0,0.2614,0,0.22359488879232153,0.3113451567540907,0.0,0.39,0.9093457282942599,High,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Resource utilization is inefficient,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities
1619258.33,1695013.1,1955729.63,260716.53,0.133,2.0,15,15,457918.04,0.7,0.0,0.2596,0,0.046783622227838106,0.27015604776151875,0.13333333333333333,0.30000000000000004,1.1538138731789152,Moderate,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
741632.46,844017.0,891071.43,47054.43,0.053,0.0,16,21,320543.87,0.76,0.0,0.2591,0,0.13805293797415508,0.3797836654948893,0.0,0.24,1.0557505713747473,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Labor cost intensity is elevated,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Audit staffing mix and reduce expensive role over-allocation
912197.2,970872.41,1216510.81,245638.4,0.202,1.0,10,15,246980.68,0.69,0.0,0.2581,0,0.06432294464398716,0.2543904610493566,0.1,0.31000000000000005,1.253007910689315,Moderate,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
1759081.65,1848200.18,1959956.52,111756.34,0.057,2.0,14,19,596365.84,0.67,0.0,0.2577,0,0.050661963303408934,0.32267383503879976,0.14285714285714285,0.32999999999999996,1.0604676599479608,Moderate,Resource utilization is inefficient | Schedule delay is likely increasing overhead,Reallocate underused team capacity to billable activities | Run critical-path recovery plan and control scope additions
90184.27,92481.49,102564.56,10083.07,0.098,2.0,13,11,28352.18,0.81,1.0,0.2576,0,0.02547251311121109,0.3065714014772037,0.15384615384615385,0.18999999999999995,1.1090279795448796,Moderate,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
162004.42,181757.76,191846.15,10088.38,0.053,0.0,8,8,57238.33,0.74,0.0,0.2567,0,0.12193087077500722,0.3149154677082288,0.0,0.26,1.0555045902854436,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
608269.23,554918.96,685431.75,130512.79,0.19,1.0,7,12,127673.79,0.77,1.0,0.2567,0,-0.08770831626646644,0.23007646017357203,0.14285714285714285,0.22999999999999998,1.2351925225261722,Moderate,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
611547.47,660693.89,837283.96,176590.07,0.211,1.0,5,15,215828.68,0.89,0.0,0.2562,0,0.0803640312664527,0.32666970781279664,0.2,0.10999999999999999,1.26727970800517,Moderate,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
1596751.4,1740576.2,1907443.1,166866.9,0.087,0.0,12,13,552652.52,0.65,1.0,0.2537,0,0.09007338274448988,0.31751124713758583,0.0,0.35,1.095868770353174,Moderate,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
673128.31,740392.15,765969.55,25577.4,0.033,0.0,10,23,249970.11,0.65,0.0,0.252,0,0.09992721892799303,0.3376185309366124,0.0,0.35,1.0345457471422408,Moderate,Profit margin dropped below healthy baseline | Resource utilization is inefficient | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities | Revisit billing milestones and improve invoicing cadence
120778.33,123578.03,144161.34,20583.31,0.143,1.0,9,11,34810.5,0.62,0.0,0.2516,0,0.023180482790248855,0.2816884198590963,0.1111111111111111,0.38,1.1665612406994996,Moderate,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
1587558.53,1810116.23,2125202.05,315085.82,0.148,1.0,19,24,456529.3,0.7,0.0,0.25,0,0.14018865811517509,0.25220993681715126,0.05263157894736842,0.30000000000000004,1.1740693855885707,Moderate,Cost overrun trending above normal range,Freeze non-critical spend and review vendor burn rates weekly
833651.89,908957.64,999791.17,90833.54,0.091,1.0,8,19,268748.37,0.8,0.0,0.249,0,0.09033236882603361,0.29566655053364205,0.125,0.19999999999999996,1.0999315325629477,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
1359562.64,1600007.18,1647792.48,47785.29,0.029,0.0,10,14,481420.84,0.85,1.0,0.2488,0,0.17685433015429142,0.30088667477104697,0.0,0.15000000000000002,1.0298656784777678,Low,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
93368.01,89707.06,104910.73,15203.66,0.145,1.0,6,17,23669.09,0.74,1.0,0.2477,0,-0.039209896408844924,0.26384868704871167,0.16666666666666666,0.26,1.1694813094978254,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
630931.38,676636.05,726573.38,49937.33,0.069,1.0,10,12,189234.22,0.73,0.0,0.2472,0,0.07244000131995343,0.2796691367537984,0.1,0.27,1.0738023491358464,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
146488.13,175678.47,198584.62,22906.15,0.115,0.0,2,7,51205.04,0.82,0.0,0.2464,0,0.19926761301410562,0.29147020690697045,0.0,0.18000000000000005,1.1303867798939733,Low,Cost overrun trending above normal range,Freeze non-critical spend and review vendor burn rates weekly
1101593.74,1161667.64,1339805.79,178138.15,0.133,2.0,15,17,399959.44,0.82,1.0,0.2453,0,0.054533625073069046,0.3442976512628001,0.13333333333333333,0.18000000000000005,1.1533469159905325,Low,Schedule delay is likely increasing overhead | Labor cost intensity is elevated,Run critical-path recovery plan and control scope additions | Audit staffing mix and reduce expensive role over-allocation
100279.96,108158.08,121828.01,13669.92,0.112,1.0,9,9,34678.82,0.68,1.0,0.2431,0,0.07856125989679288,0.320630876583608,0.1111111111111111,0.31999999999999995,1.1263884307117877,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
69374.54,76368.86,85247.59,8878.74,0.104,0.0,5,13,26141.36,0.65,1.0,0.2429,0,0.10081969552518846,0.3423039181153156,0.0,0.35,1.1162611305183814,Low,Resource utilization is inefficient | Labor cost intensity is elevated,Reallocate underused team capacity to billable activities | Audit staffing mix and reduce expensive role over-allocation
164741.66,167288.55,187220.65,19932.1,0.106,1.0,9,13,45756.58,0.62,0.0,0.2428,0,0.015459902492180695,0.2735188989324135,0.1111111111111111,0.38,1.1191480229818478,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
1199236.31,1195926.83,1435527.43,239600.6,0.167,3.0,16,24,378194.37,0.65,0.0,0.2426,0,-0.0027596562682462317,0.31623537536991286,0.1875,0.35,1.200347206860473,Low,Resource utilization is inefficient | Schedule delay is likely increasing overhead,Reallocate underused team capacity to billable activities | Run critical-path recovery plan and control scope additions
720874.08,775517.85,816168.68,40650.83,0.05,1.0,10,15,254122.82,0.76,1.0,0.2424,0,0.07580210124908364,0.32768145826688583,0.1,0.24,1.0524176587295833,Low,Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
680958.55,720615.68,739406.35,18790.67,0.025,1.0,7,11,237929.95,0.69,0.0,0.2414,0,0.05823721576004883,0.3301759267852734,0.14285714285714285,0.31000000000000005,1.0260758550244147,Low,Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
504666.32,549362.27,599649.22,50286.96,0.084,1.0,10,23,148448.72,0.79,1.0,0.2414,0,0.08856535145836562,0.27022008628295496,0.1,0.20999999999999996,1.0915369561145871,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
489629.41,523560.27,546551.96,22991.69,0.042,1.0,9,15,157504.25,0.74,1.0,0.2399,0,0.069299064367886,0.3008330826936123,0.1111111111111111,0.26,1.043914122819136,Low,Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
682305.07,686779.79,739072.6,52292.81,0.071,2.0,10,11,258091.65,0.68,0.0,0.2396,0,0.0065582394104151814,0.3757997159467957,0.2,0.31999999999999995,1.0761420338242627,Low,Schedule delay is likely increasing overhead | Labor cost intensity is elevated,Run critical-path recovery plan and control scope additions | Audit staffing mix and reduce expensive role over-allocation
629613.46,665462.68,762979.53,97516.86,0.128,1.0,9,4,173411.0,0.8,0.0,0.2382,0,0.05693845871719466,0.2605871151181611,0.1111111111111111,0.19999999999999996,1.1465399231704474,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
191866.61,209946.66,238891.13,28944.47,0.121,1.0,12,8,65169.87,0.66,0.0,0.2375,0,0.09423239405751746,0.310411558821655,0.08333333333333333,0.33999999999999997,1.1378658274439803,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
511973.6,545077.48,644060.3,98982.82,0.154,0.0,8,21,150002.02,0.57,1.0,0.236,0,0.06465934962271494,0.275193941235657,0.0,0.43000000000000005,1.1815940368697677,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
126816.04,139239.74,148563.02,9323.28,0.063,0.0,4,9,38485.52,0.66,0.0,0.2318,0,0.09796631404040054,0.2763975284642157,0.0,0.33999999999999997,1.066958470333254,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
687886.76,775810.27,859881.2,84070.93,0.098,0.0,6,22,230438.66,0.75,1.0,0.2313,0,0.12781683717825884,0.29702965906857615,0.0,0.25,1.1083653223616128,Low,Cost overrun trending above normal range,Freeze non-critical spend and review vendor burn rates weekly
729459.12,758670.7,837612.39,78941.69,0.094,2.0,13,13,237387.43,0.68,1.0,0.2307,0,0.04004553401155634,0.31289916692446407,0.15384615384615385,0.31999999999999995,1.1040526410206695,Low,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
1986657.93,2086070.3,2323658.48,237588.18,0.102,2.0,13,31,488933.78,0.58,0.0,0.2304,0,0.050040003615519316,0.23438029868887927,0.15384615384615385,0.42000000000000004,1.1138927005480113,Low,Resource utilization is inefficient | Schedule delay is likely increasing overhead,Reallocate underused team capacity to billable activities | Run critical-path recovery plan and control scope additions
1047554.01,1065539.82,1231587.67,166047.85,0.135,2.0,10,22,289858.08,0.83,0.0,0.2301,0,0.01716933907780092,0.27202932688146747,0.2,0.17000000000000004,1.155834485847746,Low,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
1043299.7,989336.19,1297270.93,307934.74,0.237,1.0,10,17,319738.63,0.63,1.0,0.2297,0,-0.0517238814503637,0.32318501357966095,0.1,0.37,1.3112538923699941,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
738062.9,796796.69,824795.71,27999.02,0.034,0.0,6,14,181256.59,0.59,0.0,0.2295,0,0.07957829881436923,0.2274816051256438,0.0,0.41000000000000003,1.0351394783028027,Low,Profit margin dropped below healthy baseline | Resource utilization is inefficient | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities | Revisit billing milestones and improve invoicing cadence
1777373.36,1803438.17,1882289.03,78850.86,0.042,1.0,14,31,565877.67,0.69,0.0,0.2289,0,0.014664791645127292,0.3137771393626431,0.07142857142857142,0.31000000000000005,1.043722519192327,Low,Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
428581.4,460302.42,501612.93,41310.51,0.082,0.0,8,9,170984.43,0.55,0.0,0.2289,0,0.07401399127446959,0.37146107118011673,0.0,0.44999999999999996,1.0897464540812103,Low,Resource utilization is inefficient | Labor cost intensity is elevated,Reallocate underused team capacity to billable activities | Audit staffing mix and reduce expensive role over-allocation
659181.61,704933.87,747607.39,42673.52,0.057,1.0,9,15,228051.94,0.69,0.0,0.2288,0,0.06940767052042003,0.3235082746130499,0.1111111111111111,0.31000000000000005,1.0605354939180323,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
603913.66,604565.02,680594.59,76029.56,0.112,1.0,6,15,160929.77,0.61,0.0,0.228,0,0.0010785647736465938,0.26619100456721756,0.16666666666666666,0.39,1.1257591284391544,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
50000.0,55691.38,59074.29,3382.92,0.057,0.0,4,10,20357.16,0.56,0.0,0.2279,0,0.11382759999999995,0.36553520490962876,0.0,0.43999999999999995,1.0607438709545356,Low,Cost overrun trending above normal range | Resource utilization is inefficient | Labor cost intensity is elevated,Freeze non-critical spend and review vendor burn rates weekly | Reallocate underused team capacity to billable activities | Audit staffing mix and reduce expensive role over-allocation
571794.56,626691.77,688057.05,61365.28,0.089,0.0,8,15,159645.01,0.6,0.0,0.2259,0,0.09600862589528651,0.25474247092793323,0.0,0.4,1.0979193966437442,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
652351.84,652096.84,796439.44,144342.6,0.181,2.0,10,28,202957.52,0.78,0.0,0.2241,0,-0.00039089335595343764,0.31123831239544114,0.2,0.21999999999999997,1.2213514790226556,Low,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
625465.71,709724.85,762686.86,52962.01,0.069,0.0,12,19,268046.81,0.74,1.0,0.2239,0,0.1347142435674052,0.37767708147742046,0.0,0.26,1.0746232994378033,Low,Cost overrun trending above normal range | Labor cost intensity is elevated,Freeze non-critical spend and review vendor burn rates weekly | Audit staffing mix and reduce expensive role over-allocation
432687.0,474096.29,493804.58,19708.29,0.04,0.0,2,10,108748.49,0.59,0.0,0.2231,0,0.09570264417465739,0.22938059692473023,0.0,0.41000000000000003,1.0415702261665032,Low,Profit margin dropped below healthy baseline | Resource utilization is inefficient | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities | Revisit billing milestones and improve invoicing cadence
1979736.97,2301348.82,2375787.19,74438.37,0.031,1.0,14,19,519646.37,0.77,0.0,0.2224,0,0.16245180792880776,0.22580078495010591,0.07142857142857142,0.22999999999999998,1.0323455398647476,Low,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
565777.3,546470.82,616364.61,69893.79,0.113,3.0,12,11,198037.93,0.65,0.0,0.2219,0,-0.034123815147762374,0.36239433607818256,0.25,0.35,1.1279003149701572,Low,Resource utilization is inefficient | Schedule delay is likely increasing overhead | Labor cost intensity is elevated,Reallocate underused team capacity to billable activities | Run critical-path recovery plan and control scope additions | Audit staffing mix and reduce expensive role over-allocation
822910.38,969074.28,959635.43,-9438.86,-0.01,1.0,10,19,215237.25,0.84,0.0,0.2218,0,0.17761824805272236,0.22210603917792554,0.1,0.16000000000000003,0.9902599313646009,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
106808.07,112153.08,125588.56,13435.47,0.107,1.0,7,4,28157.82,0.78,0.0,0.2215,0,0.050043128763584944,0.2510659537838818,0.14285714285714285,0.21999999999999997,1.1197959075221118,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
725382.25,783202.71,874568.81,91366.11,0.104,0.0,5,16,188914.61,0.61,0.0,0.2214,0,0.07971033203528204,0.24120780940607317,0.0,0.39,1.1166570273997138,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
86722.97,93537.05,99380.46,5843.41,0.059,0.0,8,9,30136.87,0.62,0.0,0.2212,0,0.078572954777725,0.32219179458834757,0.0,0.38,1.0624716088437685,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
144593.66,161401.99,166009.82,4607.83,0.028,0.0,8,21,51264.06,0.64,0.0,0.2186,0,0.11624527659096524,0.317617273492105,0.0,0.36,1.028548780594341,Low,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Resource utilization is inefficient,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities
97479.43,94098.41,109377.76,15279.36,0.14,1.0,6,6,24863.22,0.6,0.0,0.2173,0,-0.034684445733833176,0.2642257185854681,0.16666666666666666,0.4,1.1623762824472803,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
114938.7,124746.76,119586.38,-5160.38,-0.043,0.0,2,10,34858.5,0.61,0.0,0.2162,0,0.08533296444104552,0.2794341111544701,0.0,0.39,0.9586331540795129,Moderate,Profit margin dropped below healthy baseline | Resource utilization is inefficient | Revenue conversion from cost is weak,Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities | Revisit billing milestones and improve invoicing cadence
578756.85,635400.85,679147.2,43746.35,0.064,0.0,14,10,172871.56,0.69,1.0,0.216,0,0.0978718437630587,0.27206693223655587,0.0,0.31000000000000005,1.068848428515637,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
824781.95,945092.47,963333.78,18241.3,0.019,0.0,9,15,243552.95,0.75,0.0,0.2158,0,0.14586948708079756,0.25770277272445097,0.0,0.25,1.0193010848980735,Low,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
1429153.63,1346487.47,1696510.61,350023.14,0.206,3.0,15,15,356825.31,0.76,0.0,0.2151,0,-0.05784273871242235,0.2650045529201991,0.2,0.24,1.2599527643580672,Low,Schedule delay is likely increasing overhead,Run critical-path recovery plan and control scope additions
715237.29,856946.34,932160.59,75214.26,0.081,0.0,3,10,299558.83,0.8,1.0,0.2141,0,0.19812872172814133,0.34956544653659416,0.0,0.19999999999999996,1.0877700813798914,Low,Cost overrun trending above normal range | Labor cost intensity is elevated,Freeze non-critical spend and review vendor burn rates weekly | Audit staffing mix and reduce expensive role over-allocation
199148.43,222747.35,243013.17,20265.82,0.083,0.0,9,6,83495.94,0.77,1.0,0.2141,0,0.11849915161269418,0.3748459409281412,0.0,0.22999999999999998,1.0909811946135386,Low,Cost overrun trending above normal range | Labor cost intensity is elevated,Freeze non-critical spend and review vendor burn rates weekly | Audit staffing mix and reduce expensive role over-allocation
153834.05,167145.0,193364.43,26219.43,0.136,1.0,8,11,41121.74,0.79,0.0,0.2129,0,0.08652798258903027,0.24602435011516946,0.125,0.20999999999999996,1.156866373508032,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
87037.64,97228.29,95832.98,-1395.31,-0.015,1.0,8,17,25214.44,0.84,0.0,0.2116,0,0.11708325271687048,0.2593323404124458,0.125,0.16000000000000003,0.9856491356579449,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
160334.18,167507.8,200169.81,32662.01,0.163,0.0,7,7,39572.15,0.5,0.0,0.2114,0,0.0447416764160954,0.23624064073434195,0.0,0.5,1.1949879945889088,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
382272.28,366232.52,478530.66,112298.14,0.235,1.0,6,19,119337.7,0.62,0.0,0.2107,0,-0.041958993207668646,0.3258522754888069,0.16666666666666666,0.38,1.3066307164639557,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
149605.03,166394.27,183204.51,16810.24,0.092,0.0,7,9,50681.99,0.68,1.0,0.2104,0,0.11222376680784056,0.3045897554044379,0.0,0.31999999999999995,1.1010265557822394,Low,Cost overrun trending above normal range,Freeze non-critical spend and review vendor burn rates weekly
165094.0,144030.94,171110.61,27079.67,0.158,1.0,6,18,35299.4,0.61,0.0,0.2104,0,-0.1275822258834361,0.24508206361771992,0.16666666666666666,0.39,1.1880128672353314,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
50000.0,55717.03,55711.34,-5.69,-0.0,0.0,8,5,16058.26,0.63,0.0,0.21,0,0.11434059999999997,0.2882109832487482,0.0,0.37,0.9998978768250928,Low,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Resource utilization is inefficient,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Reallocate underused team capacity to billable activities
89167.25,104672.64,101701.25,-2971.4,-0.029,0.0,10,5,32027.81,0.78,0.0,0.2095,0,0.17389108669382536,0.3059807223740607,0.0,0.21999999999999997,0.9716125436408215,Moderate,Cost overrun trending above normal range | Profit margin dropped below healthy baseline | Revenue conversion from cost is weak,Freeze non-critical spend and review vendor burn rates weekly | Reprice scope changes and negotiate margin-protection clauses | Revisit billing milestones and improve invoicing cadence
165847.28,178730.99,197764.47,19033.49,0.096,1.0,9,19,53054.99,0.72,0.0,0.2095,0,0.07768418028923954,0.2968427019846978,0.1111111111111111,0.28,1.1064923324153244,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
683793.98,770365.29,840633.73,70268.44,0.084,0.0,5,3,241686.2,0.8,0.0,0.2093,0,0.1266043757799682,0.3137293478007037,0.0,0.19999999999999996,1.0912144419175478,Low,Cost overrun trending above normal range,Freeze non-critical spend and review vendor burn rates weekly
480527.91,506237.75,562069.35,55831.6,0.099,1.0,8,7,160841.74,0.85,1.0,0.2081,0,0.05350332304319228,0.3177197670462149,0.125,0.15000000000000002,1.1102873106559121,Low,No dominant financial stressor detected,Continue weekly monitoring and maintain current controls
92091.24,99350.75,118433.96,19083.21,0.161,0.0,7,9,27256.45,0.66,0.0,0.208,0,0.0788295390527915,0.2743456893883539,0.0,0.33999999999999997,1.1920791740374381,Low,Resource utilization is inefficient,Reallocate underused team capacity to billable activities
77787.03,76187.98,97105.93,20917.96,0.215,1.0,5,17,26225.62,0.61,1.0,0.2067,0,-0.02055676891121827,0.34422254009096975,0.2,0.39,1.274557088926626,Low,Resource utilization is inefficient | Labor cost intensity is elevated,Reallocate underused team capacity to billable activities | Audit staffing mix and reduce expensive role over-allocation
